Month in	Month out	Bitcoin sum	Total Profit
2011-08	2024-09	0.37623828000000000000	23633.0148187566142667000000000000
2011-08	2024-10	117.4796139900000000	7798929.3338026868604182000000000000
2011-08	2024-11	90.6951760200000000	8530633.0701310567513573000000000000
2011-08	2024-12	3.4266505100000000	337918.4559612256670262000000000000
2011-09	2012-01	45.1222478400000000	-130.6391012564323308000000000000
2011-09	2012-02	19865.1551505200000000	-35014.15921944620735720000000000000000
2011-09	2012-03	18192.9445499300000000	-25217.81512235173486280000000000000000
2011-09	2012-04	5345.6322118700000000	-4624.975907480293256100000000000000000000
2011-09	2012-05	6660.4174285900000000	-3231.64619759451277880000000000000000
2011-09	2012-06	5711.4363932800000000	-122.65361579276954040000000000000000
2011-09	2012-07	5711.8892765800000000	12104.4911677259713370000000000000
2011-09	2012-08	7629.7964313500000000	37925.88518602003870120000000000000000
2011-09	2012-09	3152.9087451600000000	17174.0201036331815699000000000000
2011-09	2012-10	2826.6633634100000000	16502.1816913749506740000000000000
2011-09	2012-11	1840.0747650300000000	10267.63671075665103780000000000000000
2011-09	2012-12	2193.9062562200000000	15195.136150702665299300000000000000000000
2011-09	2013-01	5700.2795799100000000	55632.91338462354601490000000000000000
2011-09	2013-02	7093.2032318000000000	139969.01703242210648360000000000000000
2011-09	2013-03	11199.3079638400000000	574665.6530636146229616000000000000
2011-09	2013-04	16766.1187546000000000	2086122.903657786016998400000000000000000000
2011-09	2013-05	1762.8341749800000000	194674.24769887991057510000000000000000
2011-09	2013-06	903.1222082700000000	91584.38874230701312940000000000000000
2011-09	2013-07	821.3433002900000000	69372.4368090443486134000000000000
2011-09	2013-08	3311.1118042400000000	306958.1188858107592781000000000000
2011-09	2013-09	1712.5553274900000000	195133.612369660393127900000000000000000000
2011-09	2013-10	817.0352648400000000	136914.93565918143966750000000000000000
2011-09	2013-11	4934.6949545800000000	3590272.73355686469529000000000000000000
2011-09	2013-12	2325.3144346500000000	1763634.11148559398870970000000000000000
2011-09	2014-01	812.4354227100000000	686349.75246903570346080000000000000000
2011-09	2014-02	524.9266628300000000	368603.9681081888142842000000000000
2011-09	2014-03	4475.8123943300000000	2766197.2975969217822123000000000000
2011-09	2014-04	431.5245636300000000	205916.7544658692989864000000000000
2011-09	2014-05	339.3659961700000000	168625.2822229684121392000000000000
2011-09	2014-06	211.4312879100000000	127250.0002827884282853000000000000
2011-09	2014-07	224.8854030100000000	138380.2659932732801074000000000000
2011-09	2014-08	155.2956748300000000	80413.3810995933661114000000000000
2011-09	2014-09	186.2562841800000000	77956.4973615686163512000000000000
2011-09	2014-10	106.5280463600000000	38050.5344509315301873000000000000
2011-09	2014-11	64.2673611900000000	22804.65389028786964690000000000000000
2011-09	2014-12	178.5378028600000000	60860.9393188882167752000000000000
2011-09	2015-01	402.5855848200000000	106280.38356861020681490000000000000000
2011-09	2015-02	51.9860465500000000	11896.4904162307964607000000000000
2011-09	2015-03	260.9916395700000000	66979.7148270297168917000000000000
2011-09	2015-04	90.8995253000000000	20190.5946902055026468000000000000
2011-09	2015-05	110.8934082700000000	25882.5060733183971995000000000000
2011-09	2015-06	101.4031729100000000	24360.9815938131371960000000000000
2011-09	2015-07	44.3163319500000000	12231.7653589351109145000000000000
2011-09	2015-08	36.9577324800000000	9069.0825667538836599000000000000
2011-09	2015-09	2220.4297403100000000	495619.5892284657234114000000000000
2011-09	2015-10	56.4568379000000000	15591.1641000901195614000000000000
2011-09	2015-11	101.8457439400000000	34122.2891146095048989000000000000
2011-09	2015-12	79.3744739500000000	32889.6919397372431720000000000000
2011-09	2016-01	116.7445750400000000	45164.4708677477657254000000000000
2011-09	2016-02	52.3012246600000000	20999.5803278450756462000000000000
2011-09	2016-03	162.4623895600000000	67407.3282173940623284000000000000
2011-09	2016-04	1456.5405245500000000	606718.3855410113448962000000000000
2011-09	2016-05	91.6946183000000000	41275.1847531739638632000000000000
2011-09	2016-06	200.5207938600000000	140562.6849125845570171000000000000
2011-09	2016-07	77.9454191500000000	50919.5276930847636570000000000000
2011-09	2016-08	81.3427695300000000	46345.01960725777546240000000000000000
2011-09	2016-09	154.6100981000000000	92395.0436307820722398000000000000
2011-09	2016-10	131.2741894200000000	85189.3927467220267960000000000000
2011-09	2016-11	355.6917366700000000	265262.8073755957460971000000000000
2011-09	2016-12	279.4319098500000000	220686.2351835446650746000000000000
2011-09	2017-01	226.8341788700000000	211107.1700939446087251000000000000
2011-09	2017-02	97.6309092900000000	112039.2852202148577688000000000000
2011-09	2017-03	876.4542176800000000	900048.9489690650242172000000000000
2011-09	2017-04	1233.0307404200000000	1359997.0328855258936471000000000000
2011-09	2017-05	472.6808856900000000	918708.9762673805157535000000000000
2011-09	2017-06	994.6723188800000000	2649464.2096516712088854000000000000
2011-09	2017-07	186.5999546000000000	457470.2433258732214655000000000000
2011-09	2017-08	1378.4949369700000000	4967661.3118614341421190000000000000
2011-09	2017-09	284.1433990700000000	1183546.4326862988374352000000000000
2011-09	2017-10	237.4142820700000000	1245896.36367514014957530000000000000000
2011-09	2017-11	891.7817078700000000	6818417.7613918290906783000000000000
2011-09	2017-12	1000.6218035000000000	15847690.0459813808039207000000000000
2011-09	2018-01	549.0024144700000000	7810124.7435434182902939000000000000
2011-09	2018-02	184.4756614300000000	1739909.5927608509525297000000000000
